file_stem,file_name,full_path,relative_path,level_1_dir,level_2_dir,level_3_dir,suffix,size_mb,page_count,sample_text_len,is_scanned_suspect,detect_status,extract_status,output_json
Q／ HN—1—0000.08.012 — 2014  版权,Q／ HN—1—0000.08.012 — 2014  版权.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\137 QHN-1-0000.08.012-2014风力发电场运行导则\Q／ HN—1—0000.08.012 — 2014  版权.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\137 QHN-1-0000.08.012-2014风力发电场运行导则\Q／ HN—1—0000.08.012 — 2014  版权.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.1,1,370,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\137 QHN-1-0000.08.012-2014风力发电场运行导则\Q／ HN—1—0000.08.012 — 2014 版权.json
扉页,扉页.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\扉页.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\扉页.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.11,1,207,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\扉页.json
正文,正文.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\正文.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\正文.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,2.76,95,8626,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\正文.json
版权,版权.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\版权.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\版权.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.13,1,375,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\138 QHN-1-0000.08.013-2014风力发电场检修与维护管理导则\版权.json
BQ,BQ.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\BQ.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\BQ.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.13,1,388,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\BQ.json
FY,FY.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\FY.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\FY.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.11,1,217,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\FY.json
ZW,ZW.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\ZW.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\ZW.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.38,33,9641,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\139 QHN-1-0000.08.014-2014风力发电场检修与维护技术导则（风力发电机组分册）\ZW.json
BQ,BQ.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\BQ.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\BQ.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.13,1,390,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\BQ.json
FY,FY.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\FY.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\FY.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.12,1,219,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\FY.json
zw,zw.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\zw.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\zw.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.8,107,9721,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\140 QHN-1-0000.08.015-2014风力发电场检修与维护技术导则（电控系统分册）\zw.json
20 GBT 19069-2017 失速型风力发电机组控制系统技术条件,20 GBT 19069-2017 失速型风力发电机组控制系统技术条件.PDF,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\20 GBT 19069-2017 失速型风力发电机组控制系统技术条件.PDF,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\20 GBT 19069-2017 失速型风力发电机组控制系统技术条件.PDF,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,1.39,17,0,True,success,,
21 GBT 19070-2017 失速型风力发电机组控制系统试验方法,21 GBT 19070-2017 失速型风力发电机组控制系统试验方法.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\21 GBT 19070-2017 失速型风力发电机组控制系统试验方法.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\21 GBT 19070-2017 失速型风力发电机组控制系统试验方法.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,1.04,15,0,True,success,,
22 GBT 19568-2017 风力发电机组装配和安装规范,22 GBT 19568-2017 风力发电机组装配和安装规范.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\22 GBT 19568-2017 风力发电机组装配和安装规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\22 GBT 19568-2017 风力发电机组装配和安装规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,1.7,24,36,True,success,,
23 GBT 19960.1-2005 风力发电机组 第1部分：通用技术条件,23 GBT 19960.1-2005 风力发电机组 第1部分：通用技术条件.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\23 GBT 19960.1-2005 风力发电机组 第1部分：通用技术条件.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\23 GBT 19960.1-2005 风力发电机组 第1部分：通用技术条件.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.42,9,4042,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\23 GBT 19960.1-2005 风力发电机组 第1部分：通用技术条件.json
24 GBT 19960.2-2005 风力发电机组 第2部分：通用试验方法,24 GBT 19960.2-2005 风力发电机组 第2部分：通用试验方法.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\24 GBT 19960.2-2005 风力发电机组 第2部分：通用试验方法.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\24 GBT 19960.2-2005 风力发电机组 第2部分：通用试验方法.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,0.41,9,3772,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\24 GBT 19960.2-2005 风力发电机组 第2部分：通用试验方法.json
26 GBT 20319-2017 风力发电机组 验收规范,26 GBT 20319-2017 风力发电机组 验收规范.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\26 GBT 20319-2017 风力发电机组 验收规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\26 GBT 20319-2017 风力发电机组 验收规范.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,2.82,26,0,True,success,,
27 GBT 25385-2019 风力发电机组 运行及维护要求,27 GBT 25385-2019 风力发电机组 运行及维护要求.pdf,E:\WORK\data\raw_pdf\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\27 GBT 25385-2019 风力发电机组 运行及维护要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\27 GBT 25385-2019 风力发电机组 运行及维护要求.pdf,中国华能集团有限公司2025年度风电技术监督用标准,7-风电监控自动化监督标准,其他标准,.pdf,1.21,16,4037,False,success,success,E:\WORK\data\extracted_text\中国华能集团有限公司2025年度风电技术监督用标准\7-风电监控自动化监督标准\其他标准\27 GBT 25385-2019 风力发电机组 运行及维护要求.json
